Cluster 1,,,,,,,,Cluster 2,,,,,,,,Cluster 3,,,,,,,,Cluster 4,,,,,,
Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7,,Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7,,Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7,,Na夫e,NPPB,NPP5,SUB,SPPB,SPP5,SPP7
-0.803343556,-1.163069692,-1.084172476,-0.260431095,0.357599816,0.891054169,1.299716404,,0.692190168,1.480958336,1.084203161,-0.283026998,-0.524795643,-0.645689793,-0.989501315,,,,,,,,,,,,,,,,
-0.18022493,-1.431098686,-1.198869229,-0.060557048,0.423656615,0.56862899,1.175916077,,1.160817617,1.237825893,0.979632458,-0.286416724,-0.225875941,-0.986144584,-1.035269728,,,,,,,,,,,,,,,,
-0.735208941,-0.958239859,-0.323949331,1.378535756,0.596251272,-0.201359304,-0.260379126,,0.73739376,1.194378946,1.122684378,-0.215819783,-0.171989896,-0.828158817,-1.074874317,,,,,,,,,,,,,,,,
-1.088295678,-1.333487829,-1.161037595,0.562348641,0.557887346,0.923609551,0.643270288,,0.660955555,1.227713055,1.212356431,0.132947085,-0.405801403,-0.921435735,-1.131478728,,,,,,,,,,,,,,,,
-0.957395067,-1.448837806,-1.072628485,0.59650966,0.512379248,0.373485159,1.126771952,,1.623584899,0.49275021,0.759363725,0.145973441,-0.163158118,-0.790349973,-1.349239475,,,,,,,,,,,,,,,,
-1.083276745,-1.365600191,-0.862547013,0.543114911,-0.049210626,1.264692464,0.724971213,,0.794237185,1.143092052,0.939193749,0.118067702,-0.275974357,-0.784679976,-1.214805609,,,,,,,,,,,,,,,,
-1.218219826,-1.332479336,-1.167472191,0.373337066,0.667833874,0.687596023,1.059861551,,0.994665016,1.299118729,0.928967648,-0.253300576,-0.538445617,-0.54488621,-1.080431142,,,,,,,,,,,,,,,,
-1.05575555,-1.099046617,-1.046051194,-0.313846437,0.572461862,0.86316422,1.278860376,,1.250991927,0.932506176,0.79807069,0.220885027,-0.142063038,-0.911808502,-1.403190082,,,,,,,,,,,,,,,,
-0.832373813,-1.385281928,-1.162907018,0.795271537,0.38190055,0.787544203,0.570705779,,0.861808873,1.079022312,1.067958978,0.004030591,-0.182624405,-0.703648905,-1.374349903,,,,,,,,,,,,,,,,
-1.263975237,-1.171552918,-1.005190175,0.324837479,0.475246039,0.55857259,1.22188264,,0.655325085,1.198940766,1.192335485,-0.078180297,-0.099348077,-0.834803696,-1.272618931,,,,,,,,,,,,,,,,
-1.372534288,-1.230261275,-0.808087377,0.567699967,0.057192794,0.957187079,0.976082365,,0.769163685,1.19904047,1.133526207,-0.003036681,-0.037450186,-0.986968621,-1.298842285,,,,,,,,,,,,,,,,
-0.98712276,-1.310902467,-1.037722744,0.70787763,0.260319461,0.618761772,0.914852115,,0.545474757,1.417282179,1.170596804,-0.049176268,-0.208648158,-0.964051684,-1.128139196,,,,,,,,,,,,,,,,
-1.275615152,-1.041001457,-1.005524439,0.880228684,0.087047742,0.925427839,0.59890152,,0.913835344,1.146987282,1.075527848,-0.05522439,-0.232934811,-0.738765539,-1.325338115,,,,,,,,,,,,,,,,
-1.426984485,-1.332662294,-0.708404914,0.637620732,0.651183939,0.501247775,0.810986324,,0.762689811,1.08259462,1.082004547,0.174837661,-0.228749254,-0.677524365,-1.464030776,,,,,,,,,,,,,,,,
-0.742043269,-1.27270859,-0.696147722,1.32121417,0.686113997,0.038705335,-0.012858817,,0.838107009,0.908486293,1.007830079,0.236918533,0.069141587,-1.031934026,-1.339943631,,,,,,,,,,,,,,,,
-0.737990046,-1.399282548,-1.05147967,0.432690399,0.139091883,0.667274046,1.152507869,,0.739591996,1.091301398,1.028536497,0.131397632,-0.007932557,-1.089256516,-1.178780977,,,,,,,,,,,,,,,,
-0.761169994,-1.222396586,-0.943375225,0.130995239,-0.0452471,1.136428875,0.973029338,,0.720130878,0.970872219,0.90293367,0.347177506,-0.079147023,-0.747885832,-1.465597227,,,,,,,,,,,,,,,,
-0.825323357,-1.276119653,-0.958517248,0.893797519,0.096633131,0.753160344,0.5513792,,0.793398424,0.940892841,0.845831872,0.429338227,0.161758567,-1.084016673,-1.442172475,,,,,,,,,,,,,,,,
-0.934395867,-1.174294281,-1.162334651,0.602623778,0.47644209,0.550150134,0.824052596,,0.965077487,1.028054658,0.924222346,0.031284848,0.001426264,-0.952038819,-1.268688161,,,,,,,,,,,,,,,,
-1.271061024,-1.305449285,-0.941196766,0.535157168,0.315285889,0.929122974,0.858714276,,0.408072263,0.149030735,0.752870152,0.962766498,0.371633543,-1.172858751,-1.144021152,,,,,,,,,,,,,,,,
-0.969115167,-1.234281881,-1.067045714,0.803652791,0.415020104,0.62778904,0.606370136,,0.827799553,1.108353042,1.074380312,0.190387441,-0.200503485,-0.906002194,-1.341781442,,,,,,,,,,,,,,,,
0.011430291,-0.947278775,-0.7865379,1.102326017,-0.179675756,0.803050272,-0.433910745,,0.762792563,0.933210932,1.087015858,0.492676931,-0.17790034,-1.237538612,-1.164502493,,,,,,,,,,,,,,,,
-1.111757949,-1.160070281,-1.09086728,0.200744652,0.499399856,0.645994653,1.175882472,,0.451792774,1.026781762,1.095451195,0.565674994,-0.25509016,-0.661455882,-1.579648251,,,,,,,,,,,,,,,,
-0.700037555,-1.364762653,-0.943516593,0.120487305,-0.003187863,1.139630069,0.999308091,,0.33320541,0.617082097,1.387124779,0.417412663,-0.55883405,-0.703316886,-0.908320942,,,,,,,,,,,,,,,,
-1.111893086,-1.019008988,-1.003547902,-0.056157542,0.229257243,0.889859049,1.287878733,,0.857204038,0.895489595,0.82696681,0.428846424,-0.259105491,-0.695297042,-1.409189224,,,,,,,,,,,,,,,,
-0.528435314,-1.149698385,-0.965861435,-0.531668241,0.64957634,0.437539102,1.42754915,,0.976552962,1.149075541,0.991091261,0.235351427,-0.358323543,-1.02503716,-1.189530547,,,,,,,,,,,,,,,,
-1.154391785,-1.111760867,-1.052005762,-0.08082976,0.634150181,0.686853883,1.248444508,,1.170890864,0.9420671,0.856510317,-0.043454807,0.05058286,-0.886993762,-1.347235501,,,,,,,,,,,,,,,,
-1.219067912,-1.031988491,-0.747898247,0.339063593,0.674100995,-0.101253258,1.337304657,,0.905367873,0.692336568,0.643638893,0.293707966,-0.111516751,-0.179954412,-1.683244304,,,,,,,,,,,,,,,,
-0.697224771,-1.292520413,-0.915039471,0.663829779,0.097891526,0.342474964,1.074392221,,0.751563049,1.091010098,1.011141903,0.017867154,0.015955144,-0.756934388,-1.417174197,,,,,,,,,,,,,,,,
-0.362322241,-1.327626406,-1.375091186,0.564464553,0.374157542,0.341778924,1.018378856,,0.534464776,1.062931518,1.249100611,0.088525193,-0.225875688,-0.686172234,-1.31134995,,,,,,,,,,,,,,,,
-1.130649701,-1.131554879,-1.091624299,-0.049799455,0.475374804,0.853961938,1.235834373,,0.700927083,1.050391359,0.989622191,0.053427887,-0.098302197,-0.780762565,-1.2300686,,,,,,,,,,,,,,,,
-1.251838753,-1.055393137,-1.18763653,0.036568803,0.561259015,0.651810453,1.371513043,,0.505778193,0.529129422,1.107477865,0.857780488,-0.363269224,-0.945868464,-1.15543191,,,,,,,,,,,,,,,,
-0.749544794,-1.231996641,-0.930460949,0.321209616,0.843825718,-0.053943505,1.072909959,,0.835351498,0.927166401,0.77426383,0.505226611,-0.178855585,-1.192922674,-1.036034649,,,,,,,,,,,,,,,,
-0.580754675,-1.369985399,-1.046598524,-0.030710797,-0.003136497,1.032907359,1.248943883,,0.640041376,1.225831516,1.053834147,0.056280504,-0.207667049,-0.769278719,-1.269115015,,,,,,,,,,,,,,,,
-1.445248883,-1.154770432,-0.788596354,0.336497521,0.319088499,1.087280837,0.798594896,,0.85822475,1.092316328,0.882529864,0.126455577,-0.361375477,-0.534445573,-1.355437734,,,,,,,,,,,,,,,,
-1.121293023,-1.426865388,-1.03809204,0.36431626,0.460362518,0.85659296,1.0084161,,0.944852597,1.008735043,1.049268667,-0.081388222,-0.112675839,-0.73260856,-1.32546961,,,,,,,,,,,,,,,,
-0.972858826,-1.120397833,-1.167991961,-0.015742999,0.328907296,0.899198708,1.23357346,,0.678624896,1.034284581,0.929080644,0.213479364,-0.260647875,-0.21734514,-1.71697894,,,,,,,,,,,,,,,,
-0.938871329,-1.575400614,-0.892203452,0.40217789,0.37558656,0.82305756,0.954034536,,1.305034874,0.56843348,0.795998616,0.136347893,-0.162625455,-0.534685269,-1.441137397,,,,,,,,,,,,,,,,
-1.113601801,-1.204695695,-1.006522559,0.260727371,0.044481001,1.039141108,1.149265561,,1.076725198,0.974594913,0.830711983,-0.079582797,-0.056075604,-0.873618936,-1.152246734,,,,,,,,,,,,,,,,
-0.979359372,-1.138647459,-1.198642789,-0.041879678,0.633945094,0.728028844,1.167392956,,0.972797126,1.145278432,0.829526846,0.00416992,-0.08729849,-0.675848168,-1.451725065,,,,,,,,,,,,,,,,
-1.296874895,-1.278686552,-1.050743928,0.268275564,0.507626836,0.89479441,1.049032222,,0.826506946,0.869429674,0.959838518,0.521662538,-0.00134303,-1.105215733,-1.406935128,,,,,,,,,,,,,,,,
-1.070335085,-0.878218508,-1.136355812,-0.080189714,0.721218713,0.352775245,1.319877809,,0.844988565,0.424834983,0.781416021,0.772743996,0.180106546,-1.29714288,-1.194137339,,,,,,,,,,,,,,,,
-0.466326576,-1.422213853,-1.090500305,0.397370236,0.025442154,1.290974375,0.520493786,,0.911011684,0.989068341,1.254280249,-0.318697303,-0.115069638,-0.940335596,-0.991667668,,,,,,,,,,,,,,,,
-0.883437989,-1.315020348,-1.123442412,0.048506762,0.386481555,0.932857133,1.123580111,,1.094678312,1.128006477,0.807497764,-0.226278676,-0.013803448,-0.981810859,-1.050743932,,,,,,,,,,,,,,,,
-1.002451136,-1.029616869,-1.03048078,-0.202356144,0.245988397,0.945991647,1.307287689,,1.205256636,0.926805029,0.926545228,-0.104399128,0.058564397,-0.932521329,-1.31559911,,,,,,,,,,,,,,,,
-0.773383244,-1.459250386,-1.017762001,0.041775299,0.409825881,0.826413337,1.159782207,,1.611517558,0.393329854,0.835472261,0.017647617,0.039704298,-0.991113509,-1.19647816,,,,,,,,,,,,,,,,
-0.578319948,-0.624369113,-1.261326511,-0.536029997,0.535355163,0.715369136,1.133317378,,0.817031877,1.017070888,0.939645879,0.104338606,-0.054612848,-0.779983137,-1.350054104,,,,,,,,,,,,,,,,
-0.817168733,-1.123981162,-1.171002053,0.111886683,0.549070218,0.512388833,1.160768227,,0.532164299,1.358905653,1.187391722,-0.338930095,-0.333370252,-0.613357703,-1.023188206,,,,,,,,,,,,,,,,
-0.903069208,-0.977768946,-0.869612048,-0.330431178,-0.117640717,1.048167527,1.462742019,,0.629571685,1.270385604,1.351929889,-0.064206478,-0.388959975,-0.889455016,-1.096293915,,,,,,,,,,,,,,,,
-1.084089722,-0.752559815,-0.846556108,-0.621310651,0.204940042,0.785349215,1.643425628,,0.962675667,1.114341916,1.072535922,-0.139510329,-0.173132247,-0.848768684,-1.200753869,,,,,,,,,,,,,,,,
-1.121663763,-1.251379828,-0.937414076,-0.074921817,0.533074743,0.813173441,1.211516883,,0.790154618,1.295411311,1.140586665,-0.184593688,-0.11254668,-0.983710407,-1.138763672,,,,,,,,,,,,,,,,
-1.173733874,-1.197169395,-1.113524324,0.311206871,0.652233276,0.509843003,1.140037545,,0.799154446,0.825851029,0.711858905,-0.264852536,0.227294043,-0.668113725,-1.046976067,,,,,,,,,,,,,,,,
-1.092520591,-1.287246588,-1.057492673,0.196124782,0.499114925,0.816060273,1.066644908,,1.078096625,1.378182956,0.873093217,-0.34027562,-0.151167315,-0.903828986,-1.101757677,,,,,,,,,,,,,,,,
-0.570092823,-1.511854393,-1.113992376,1.27027544,0.310746002,0.590068802,0.22586445,,1.003174634,0.96015005,0.993322979,0.261165345,-0.236950278,-0.604752915,-1.636947901,,,,,,,,,,,,,,,,
-0.986066169,-1.50746436,-0.98206271,0.422791922,0.358304979,1.004049328,0.8215487,,1.476621805,1.008154674,0.941742943,-0.270176919,-0.241814783,-0.922050369,-1.135847495,,,,,,,,,,,,,,,,
-1.243208076,-1.013109374,-1.039312698,0.015446711,0.490698198,0.560856898,1.404720804,,1.138344703,0.937658132,0.928445755,-0.101149584,-0.011619161,-0.71852269,-1.422045007,,,,,,,,,,,,,,,,
-1.298948463,-1.263701397,-0.884656863,0.195908523,0.727502759,0.588499212,1.073569547,,1.017295693,0.990356025,0.968700973,-0.042702573,0.023498822,-0.678643845,-1.534416923,,,,,,,,,,,,,,,,
-1.215877818,-1.203829908,-0.928323848,0.877377618,0.334549491,0.56235836,0.736738211,,0.957425088,1.035856272,0.956749601,0.145409142,-0.190062185,-0.478284656,-1.689585522,,,,,,,,,,,,,,,,
-1.2091138,-1.388187777,-0.985306486,0.43856053,0.539831023,0.668468691,1.040095804,,1.251378331,1.00562741,0.961490277,-0.159643077,-0.047936558,-0.916924848,-1.28936753,,,,,,,,,,,,,,,,
-1.212463892,-1.155325255,-0.967286538,-0.169254442,0.471214943,0.914725142,1.284621121,,0.891276061,0.874698878,0.959776306,0.482786118,-0.160725414,-0.957537816,-1.408836322,,,,,,,,,,,,,,,,
-1.184837947,-1.160821499,-1.122846231,0.392119908,0.619105766,0.431710375,1.158443209,,0.528828077,1.226605788,1.145966578,0.045492382,-0.105084895,-0.631184857,-1.485272962,,,,,,,,,,,,,,,,
-1.168906007,-1.452880511,-1.077038855,0.919625026,0.545664721,0.503898698,0.804930584,,0.730959029,0.880182041,0.95088855,0.523899978,-0.446842466,-0.541414366,-1.457165361,,,,,,,,,,,,,,,,
-1.149497429,-1.226412246,-1.095617005,-0.022981058,0.620717852,0.935900868,1.070007348,,0.93485048,0.776360239,0.570967546,-0.382575695,-1.001364718,0.738596066,-1.066289351,,,,,,,,,,,,,,,,
-1.079033823,-1.239353232,-1.122327093,0.34071723,0.27933267,0.813041898,1.147443813,,0.774205809,0.903144168,0.84129865,0.589313099,-0.237136231,-0.553635703,-1.687527635,,,,,,,,,,,,,,,,
-0.980759572,-1.230546459,-0.871279085,0.434748996,0.012544882,0.957133261,0.907511699,,0.695886803,0.914293878,1.143929768,0.21884374,0.066296674,-0.913633003,-1.437090248,,,,,,,,,,,,,,,,
-0.517659414,-1.298434593,-1.190101449,-0.006834708,0.400463311,0.783518551,1.077499439,,1.031225643,1.027220514,0.957390266,-0.171359281,-0.139622971,-0.657442129,-1.293452936,,,,,,,,,,,,,,,,
-1.176692876,-1.346647965,-1.12319251,0.42058525,0.490409399,0.859653514,0.96425185,,0.458598077,1.142000794,1.233464158,-0.265829731,-0.141493338,-0.627626266,-1.090597937,,,,,,,,,,,,,,,,
-0.67805406,-1.440773465,-1.211772617,0.69577786,0.235353324,0.935538115,0.631280808,,0.482770175,1.259581717,0.986542514,0.310606243,-0.318504999,-0.661726228,-1.377045821,,,,,,,,,,,,,,,,
-0.764472646,-1.48605083,-1.216586454,0.370213265,0.547533442,0.683675212,0.998910528,,0.664520043,1.16213569,0.912389629,0.32409977,-0.024407717,-1.009578692,-1.344397383,,,,,,,,,,,,,,,,
-0.695255818,-1.102041105,-1.344984794,0.448338477,0.273652499,0.844569661,0.79015065,,0.373960414,0.992846928,1.025876075,0.584285757,-0.421785035,-0.453585135,-1.50342815,,,,,,,,,,,,,,,,
-1.086403218,-0.997508654,-1.014623072,-0.117470021,0.11205585,1.164153368,1.165162011,,0.18689682,0.761493246,0.671961731,1.067342857,0.007698562,-1.28261668,-1.007688587,,,,,,,,,,,,,,,,
-0.71979054,-1.318560858,-1.266701113,0.455767676,0.319675199,0.79013345,0.913213058,,1.003891821,1.158133507,0.780530713,0.012636718,0.027401073,-0.998973539,-1.247981282,,,,,,,,,,,,,,,,
-1.355024362,-1.280554831,-1.002029028,0.312728137,0.518889506,0.896102393,1.00048613,,0.727647604,0.919965388,1.079011958,0.214475288,-0.298789759,-0.548350723,-1.412303518,,,,,,,,,,,,,,,,
0.472858236,-1.284949969,-1.110536855,0.35757153,-0.179171261,1.189011507,0.074559665,,0.675392662,1.242431781,1.031410944,-0.054275985,-0.047396899,-1.020278031,-1.089975624,,,,,,,,,,,,,,,,
-0.387650368,-1.535084746,-1.031939573,0.845604903,0.600954029,0.424892755,0.344554327,,0.585182304,1.184045286,1.120327484,0.172921247,-0.069645416,-1.272011027,-0.998431108,,,,,,,,,,,,,,,,
-0.969596636,-1.297191908,-1.044933746,0.348948341,0.681217603,0.571351977,0.882273796,,0.78456709,1.000634715,0.751027529,0.376091779,-0.084438677,-0.767829377,-1.425995726,,,,,,,,,,,,,,,,
-1.099567787,-1.325315866,-0.944910472,-0.105362381,0.564782442,0.819211521,1.248714011,,0.642469198,0.955333559,1.007645032,0.383225331,-0.180214701,-0.682098189,-1.474998284,,,,,,,,,,,,,,,,
-0.186614054,-1.327088943,-0.89878625,1.159956026,-0.061828623,0.039834105,0.671405427,,0.933601566,1.070215406,1.275970028,-0.355758368,-0.364566062,-0.509639913,-1.229875908,,,,,,,,,,,,,,,,
-0.853433722,-0.911617529,-0.84482016,-0.673221119,0.133479231,0.932818571,1.564326876,,0.571650793,1.071848673,1.024620746,0.145606169,-0.548813446,-0.565603447,-1.032279433,,,,,,,,,,,,,,,,
-1.22659383,-1.360336203,-1.070169537,0.3351302,0.552652375,0.765228403,1.0898137,,0.933832454,1.003904849,0.942041174,0.000726761,-0.080693084,-0.617265522,-1.462602012,,,,,,,,,,,,,,,,
-0.531276475,-1.248384232,-0.893193362,0.908298925,0.840913528,-0.316499322,0.571927421,,0.864567135,0.91148791,0.742615595,0.298178052,-0.372631098,-0.216567237,-1.597982697,,,,,,,,,,,,,,,,
-1.111186646,-0.975168445,-1.072446448,-0.080856864,0.500824228,0.488475848,1.460657943,,0.795460141,1.141386599,1.063332349,0.118545428,-0.318151152,-0.93716816,-1.113360433,,,,,,,,,,,,,,,,
-1.020512656,-0.975339526,-1.185743314,0.056056208,0.478545589,0.46243013,1.389164696,,0.942121458,0.892225969,0.921121567,0.467255295,-0.345788979,-0.571532229,-1.616535832,,,,,,,,,,,,,,,,
-0.910283146,-1.3904353,-1.003420424,0.029169603,0.226015377,1.165658594,1.057260579,,0.705089462,1.125179021,1.05456108,0.471887192,-0.315153836,-0.938871399,-1.38148413,,,,,,,,,,,,,,,,
-0.949946718,-1.30521688,-0.905946096,0.125035115,0.475202089,0.604337628,1.166257439,,0.695625551,0.844850467,0.848944318,0.687470075,-0.13988777,-1.175094128,-1.16455343,,,,,,,,,,,,,,,,
-0.898509257,-1.226719104,-1.146260704,0.217944916,0.271461848,0.834600255,1.12960978,,0.577543452,1.02865653,1.158202449,0.475000528,-0.568033662,-0.868356736,-1.111911954,,,,,,,,,,,,,,,,
-1.148488004,-0.928949795,-0.642672769,1.185222554,-0.304338463,0.794118978,0.365079856,,0.588530042,0.587320265,0.775639525,0.568375144,-0.173654141,-0.273034225,-1.585304153,,,,,,,,,,,,,,,,
-0.47935626,-1.419479291,-1.013636052,0.465504683,-0.258663786,1.038024561,0.939488244,,0.715586953,1.026211908,1.033190644,0.110824828,0.063700347,-0.881242365,-1.374524939,,,,,,,,,,,,,,,,
-1.225257285,-1.278873162,-1.014166502,0.078120729,0.431646595,0.939360884,1.189594504,,0.350651256,0.635194748,0.813904038,1.021755842,0.004503901,-1.307782092,-1.068290183,,,,,,,,,,,,,,,,
-1.336400147,-1.270042632,-1.006929518,0.315427772,0.448069682,0.864542529,1.081989239,,1.083950987,1.199914017,1.249795524,-0.220899085,-0.416065971,-0.896699937,-1.116580403,,,,,,,,,,,,,,,,
-1.079128444,-1.428826079,-1.129146024,0.338727256,0.563153099,0.760442417,1.065502638,,0.279663658,1.136510321,1.118541547,0.203606521,-0.131250183,-0.925619831,-1.047773152,,,,,,,,,,,,,,,,
-0.985516484,-1.09186402,-1.106944783,0.002582507,1.071697494,0.114154364,1.1998096,,0.869447499,1.102513909,0.951866421,-0.03634828,-0.397566882,-0.608387183,-1.150568528,,,,,,,,,,,,,,,,
-1.127035292,-1.075030675,-1.11480231,0.006278049,0.593320401,0.654171597,1.233881161,,0.013851817,1.233742607,1.297345977,0.507046355,-0.420662038,-1.003423186,-0.991666431,,,,,,,,,,,,,,,,
-1.166283256,-1.198164842,-1.039433578,-0.134972405,0.714011274,0.640393695,1.333478693,,0.258537191,0.971096992,0.899950875,0.664954731,0.030030667,-1.382221496,-0.909952696,,,,,,,,,,,,,,,,
-1.132415942,-1.165289722,-1.041783891,0.005406421,0.151798104,1.062651561,1.284761079,,0.42843994,0.678296097,1.103259256,0.736349327,0.025504197,-1.056467663,-1.36288233,,,,,,,,,,,,,,,,
-1.203839583,-1.112121961,-1.161232326,0.314262396,0.251416665,0.943296749,1.098919592,,0.406001482,0.838692068,0.633612186,0.702636652,0.401881054,-1.329753616,-1.183493392,,,,,,,,,,,,,,,,
-1.325117104,-1.179171183,-1.193455082,0.384686886,0.47896201,0.837087384,1.072571247,,0.454132023,1.236566776,1.317489512,0.088431306,-0.448881601,-0.766214226,-1.129476712,,,,,,,,,,,,,,,,
-1.033491105,-1.108996989,-1.059724122,-0.060604438,0.73813004,0.347794306,1.376339256,,0.784755081,1.239554718,1.137920552,-0.18828261,-0.127432376,-0.92423491,-1.131722867,,,,,,,,,,,,,,,,
-0.725111345,-1.443882047,-1.089505812,0.864664028,0.658208354,0.219993545,0.701008476,,1.2982243,0.720336929,0.804786106,0.273683087,-0.039498771,-1.235982717,-1.115712101,,,,,,,,,,,,,,,,
-1.273880915,-1.275992329,-0.99702004,0.49769361,0.723412651,0.501551352,0.93751235,,0.851107395,1.105410655,1.01934753,-0.00583728,0.001583242,-0.953903194,-1.273741953,,,,,,,,,,,,,,,,
-1.156934262,-1.089860509,-1.128128671,-0.19190716,0.65133724,0.881981915,1.189780587,,0.639738368,0.860235028,0.783177572,0.769798577,0.081635327,-1.183999824,-1.379797307,,,,,,,,,,,,,,,,
-1.196874081,-1.116487036,-1.158532504,0.343607384,0.406730617,0.81397191,1.039610305,,0.771347966,1.050264655,0.817602084,0.462121961,0.134650054,-1.071531034,-1.50465201,,,,,,,,,,,,,,,,
-1.233734161,-1.1672192,-1.174252359,0.535416285,0.579727476,0.693773069,0.87248746,,0.825836016,1.250959044,1.033055017,0.080782675,-0.137798566,-0.896142729,-1.379228939,,,,,,,,,,,,,,,,
-1.38577644,-1.12146617,-1.083860473,0.546572889,0.481736029,0.738330812,0.926687582,,0.93361707,0.88906735,0.75935231,0.125464817,-0.17581427,-1.052614911,-0.833563183,,,,,,,,,,,,,,,,
-1.185550158,-1.182351299,-1.096593599,0.48174018,0.33303199,0.761329319,1.022269804,,0.93166624,0.93801299,0.890831321,-0.088356533,-0.363704713,-0.574274222,-1.044047446,,,,,,,,,,,,,,,,
-1.327166147,-1.2609795,-0.973323251,0.199716676,0.479698116,1.006137986,0.985548896,,1.115082195,0.972573063,0.855192795,0.08201693,0.12075945,-1.009501626,-1.400410794,,,,,,,,,,,,,,,,
-1.229937894,-1.072302904,-0.97992231,0.2707052,0.363976271,0.828545614,0.998395246,,1.019588386,0.942273084,0.947431416,-0.356705398,-0.211192102,-0.421568731,-1.192503434,,,,,,,,,,,,,,,,
-0.395312089,-1.172748529,-1.250739056,-0.234369505,0.864101994,0.470280509,1.014086757,,1.25896258,1.008204556,0.733303587,-0.111168918,0.066984346,-1.06008352,-1.146084949,,,,,,,,,,,,,,,,
-1.349314702,-0.818242821,-0.940373255,0.234878735,1.087181494,-0.045090623,1.053978478,,1.488846766,0.706325592,0.682192168,0.075922947,-0.330145828,-0.26361594,-1.640184574,,,,,,,,,,,,,,,,
-0.960529674,-1.163887621,-1.075143064,0.338912314,0.859120003,0.174357706,1.027280247,,1.571801826,0.698135437,0.820185936,0.070977991,-0.170987766,-0.990670522,-1.226912102,,,,,,,,,,,,,,,,
-1.054761438,-1.473813271,-1.029827323,0.284880276,0.607613389,0.668545531,1.107762328,,1.180513449,1.084886331,0.988940221,-0.116526412,-0.461531911,-0.568180031,-1.294516646,,,,,,,,,,,,,,,,
-1.202447044,-1.199956889,-0.997778778,0.479452461,0.702928024,0.412876423,0.954880125,,1.05373863,0.887134883,0.772446162,0.098273258,-0.654406302,-0.256191387,-1.222665326,,,,,,,,,,,,,,,,
-0.572599651,-1.105759475,-0.987219148,0.564182454,1.131585157,-0.10604762,0.409463714,,1.359960547,0.700082498,0.714981201,-0.053632523,-0.270615425,-0.406812154,-1.350208083,,,,,,,,,,,,,,,,
-0.800707101,-1.573276033,-1.06313631,0.218669119,0.538873843,0.704059682,1.116236939,,1.020215813,0.964657778,0.865747695,0.126327977,-0.1055332,-0.69936917,-1.45939157,,,,,,,,,,,,,,,,
-0.828207505,-1.192543889,-1.263076994,0.06193914,0.298980249,0.947623814,1.154328089,,0.85318944,1.031378295,0.994931402,0.296563854,0.033461577,-1.033729947,-1.455919837,,,,,,,,,,,,,,,,
-1.214096866,-1.038531293,-0.960145101,-0.193247988,0.459350615,0.996031461,1.147445857,,1.041688346,0.781850896,0.521120653,0.562114768,-0.114405796,-0.717142277,-1.489061617,,,,,,,,,,,,,,,,
-1.221701993,-1.277848449,-1.108788909,0.534179829,0.750661464,0.369445944,1.051967276,,0.933879603,0.657213456,0.90545741,0.316629263,-0.075199824,-1.195484171,-0.918358119,,,,,,,,,,,,,,,,
-0.592658981,-1.133516047,-1.224862482,-0.294357713,0.516078416,0.754171578,1.237385852,,0.904089185,0.921469931,1.022974738,0.19807354,-0.147325833,-1.061799192,-1.125348905,,,,,,,,,,,,,,,,
0.148029088,-1.139123177,-1.350766022,-0.207094749,-0.007768745,1.085891519,0.885367058,,0.514741453,1.137366951,1.036717958,0.039558991,-0.314173368,-0.612833181,-1.129172214,,,,,,,,,,,,,,,,
-1.096218194,-1.028500721,-1.052390785,0.176048212,0.822790958,0.182020738,1.201972368,,1.032422182,1.007474259,0.797043429,-0.025806324,0.140483631,-0.873293705,-1.369088504,,,,,,,,,,,,,,,,
-1.032257352,-1.227402656,-1.161148807,0.260245312,0.754236544,0.421329634,1.129795121,,0.465808131,1.137045547,1.189057256,0.316322499,-0.249528218,-0.799833461,-1.36089402,,,,,,,,,,,,,,,,
-1.158793325,-1.38550304,-0.904490957,0.182617893,0.536321607,0.71654363,1.151107362,,0.248623656,1.346470768,1.35666655,-0.015341143,-0.319781306,-0.968786036,-0.909912246,,,,,,,,,,,,,,,,
-1.253910084,-1.117542061,-0.997411292,-0.085341963,0.286369684,1.115662454,1.209957402,,0.138000351,1.376183078,1.34456893,-0.000780805,-0.353587215,-0.9260406,-0.863655649,,,,,,,,,,,,,,,,
-1.002094696,-1.184620601,-0.991714763,0.055588939,0.125177406,1.025042082,1.178014118,,0.760364821,1.435862838,1.199433628,-0.20882718,-0.447333994,-0.875640343,-1.014944447,,,,,,,,,,,,,,,,
-1.264647712,-1.152711621,-0.964835006,0.415141631,0.319997681,0.608640862,1.192865581,,0.85681805,1.076161426,1.039493597,0.001756571,-0.11228221,-0.876362251,-1.242466914,,,,,,,,,,,,,,,,
-1.044063369,-1.103957225,-0.967899828,-0.262249538,0.106645413,1.095299027,1.397245414,,0.667613891,1.260848591,1.27372291,-0.000823466,-0.42181426,-0.995921764,-0.983079554,,,,,,,,,,,,,,,,
-1.161050612,-1.303317323,-1.0121539,0.154771682,0.429500771,0.811412184,1.211706739,,0.610567934,1.285705423,1.16263448,-0.008482565,-0.365076233,-0.613707664,-1.306914416,,,,,,,,,,,,,,,,
-1.103005454,-1.065022248,-1.082978934,-0.29392328,0.669415729,0.802477829,1.260284697,,0.385186085,1.346048474,1.207660739,-0.327082311,-0.510292107,-0.543454641,-0.823342414,,,,,,,,,,,,,,,,
