,values,Group,Cluster
635,-0.881339563113154,Naive,Cluster 1
636,-1.08317262069331,Naive,Cluster 1
637,-0.383635909688092,Naive,Cluster 1
638,-0.544901957248972,Naive,Cluster 1
639,-1.02502406842701,Naive,Cluster 1
640,-0.844881756524149,Naive,Cluster 1
641,-0.615089658172483,Naive,Cluster 1
642,-0.80509222920332,Naive,Cluster 1
643,-0.90188102579062,Naive,Cluster 1
644,-1.09498150445868,Naive,Cluster 1
645,-0.645718513968112,Naive,Cluster 1
646,-0.523653285245324,Naive,Cluster 1
647,-0.619759834959221,Naive,Cluster 1
648,-1.14892324767665,Naive,Cluster 1
649,-0.51759114066272,Naive,Cluster 1
650,-1.18676833653152,Naive,Cluster 1
651,-0.875591425567425,Naive,Cluster 1
652,-0.884615855140761,Naive,Cluster 1
653,-1.16039523499259,Naive,Cluster 1
654,-1.14388883134889,Naive,Cluster 1
655,-1.23586640953764,Naive,Cluster 1
656,-1.06640791436487,Naive,Cluster 1
657,0.0973475608255798,Naive,Cluster 1
658,-1.11347310526832,Naive,Cluster 1
659,-1.15962053108838,Naive,Cluster 1
660,-0.847740799768704,Naive,Cluster 1
661,-0.0531238555239963,Naive,Cluster 1
662,-0.70499094109911,Naive,Cluster 1
663,0.0920242464956997,Naive,Cluster 1
664,-0.553328608530055,Naive,Cluster 1
665,-1.18406284790161,Naive,Cluster 1
666,-1.22757434544157,Naive,Cluster 1
667,-0.867488642025371,Naive,Cluster 1
668,-1.30277354425398,Naive,Cluster 1
669,-1.18782150100671,Naive,Cluster 1
670,-0.769690417924385,Naive,Cluster 1
671,-1.0836815932666,Naive,Cluster 1
672,-1.27180506444873,Naive,Cluster 1
673,-1.26099426806256,Naive,Cluster 1
674,-1.12438972476884,Naive,Cluster 1
675,-1.03502347882118,Naive,Cluster 1
676,-1.08103775205794,Naive,Cluster 1
677,-1.14546248566293,Naive,Cluster 1
678,-0.952904517165286,Naive,Cluster 1
679,-0.832032547452063,Naive,Cluster 1
680,-1.10879391975823,Naive,Cluster 1
681,-1.27093481510727,Naive,Cluster 1
682,-1.24591294258445,Naive,Cluster 1
683,-1.31921609117264,Naive,Cluster 1
684,-1.21827634680211,Naive,Cluster 1
685,-0.696246446887014,Naive,Cluster 1
686,-1.30506688432577,Naive,Cluster 1
687,-1.25464006401536,Naive,Cluster 1
688,-1.27298938933288,Naive,Cluster 1
689,-1.29483931086175,Naive,Cluster 1
690,-1.00894713917048,Naive,Cluster 1
691,-1.03073209190404,Naive,Cluster 1
692,-0.83859569902449,Naive,Cluster 1
693,-1.09605514679371,Naive,Cluster 1
694,-1.06419311239901,Naive,Cluster 1
695,-1.18242262723774,Naive,Cluster 1
696,-1.20154463734792,Naive,Cluster 1
697,-1.18048317403765,Naive,Cluster 1
698,-1.2764986194383,Naive,Cluster 1
699,-1.14021729486254,Naive,Cluster 1
700,-1.05756981677583,Naive,Cluster 1
701,-1.01216455479411,Naive,Cluster 1
702,-1.14586582587293,Naive,Cluster 1
703,-1.27564865482644,Naive,Cluster 1
704,-1.10721495895396,Naive,Cluster 1
705,-0.803470094454721,Naive,Cluster 1
706,-0.942366205274498,Naive,Cluster 1
707,-1.15292149583498,Naive,Cluster 1
708,-1.1349947946887,Naive,Cluster 1
709,-1.2246627022388,Naive,Cluster 1
710,-1.12601685649952,Naive,Cluster 1
711,-1.13936046218774,Naive,Cluster 1
712,-1.3648226944067,Naive,Cluster 1
713,-1.1374964816039,Naive,Cluster 1
714,-1.03874899234416,Naive,Cluster 1
715,-1.05751064407058,Naive,Cluster 1
716,-0.859040946952055,Naive,Cluster 1
717,-1.0927567832637,Naive,Cluster 1
718,-1.17849485842088,Naive,Cluster 1
719,-1.04816693096984,Naive,Cluster 1
720,-1.18958959207756,Naive,Cluster 1
721,-1.05406199069162,Naive,Cluster 1
722,-0.827190370937932,Naive,Cluster 1
723,-1.16565516814799,Naive,Cluster 1
724,-1.20517044833872,Naive,Cluster 1
725,-1.01763658144368,Naive,Cluster 1
726,-1.05053778416988,Naive,Cluster 1
727,-0.628433724511145,Naive,Cluster 1
728,-0.597080922113245,Naive,Cluster 1
729,-0.853251524035625,Naive,Cluster 1
730,-0.859362120917051,Naive,Cluster 1
731,-0.0647364670921144,Naive,Cluster 1
732,-0.295932455318556,Naive,Cluster 1
733,-1.24007495591316,Naive,Cluster 1
734,-1.26568984279455,Naive,Cluster 1
735,-1.08961091438809,Naive,Cluster 1
736,-0.938815461017332,Naive,Cluster 1
737,-0.660070655497745,Naive,Cluster 1
738,-1.21421896531693,Naive,Cluster 1
739,-1.04023061564578,Naive,Cluster 1
740,-1.17863746829555,Naive,Cluster 1
741,-0.968713416189011,Naive,Cluster 1
742,-1.0378433870607,Naive,Cluster 1
743,-1.00021476905629,Naive,Cluster 1
744,-0.966612581002445,Naive,Cluster 1
745,-0.984032814135123,Naive,Cluster 1
746,-0.985987094092784,Naive,Cluster 1
747,-0.394427241833547,Naive,Cluster 1
748,-1.21122607662401,Naive,Cluster 1
749,-0.380871685076877,Naive,Cluster 1
750,-0.880428117439951,Naive,Cluster 1
751,0.237626257749888,Naive,Cluster 1
752,-0.774311061493239,Naive,Cluster 1
753,-1.00204311592812,Naive,Cluster 1
754,-1.03401570364832,Naive,Cluster 1
755,-1.02585237692195,Naive,Cluster 1
756,-0.741502424192527,Naive,Cluster 1
757,-0.902080452166061,Naive,Cluster 1
758,-0.311099844302761,Naive,Cluster 1
759,-0.527709647431754,Naive,Cluster 1
760,-0.282573976077819,Naive,Cluster 1
761,-0.474259713055494,Naive,Cluster 1
762,-0.208778018003375,Naive,Cluster 1
763,-0.429258667174012,Naive,Cluster 1
764,-0.831956148473207,Naive,Cluster 1
765,-0.795116766946444,Naive,Cluster 1
766,-0.936735709011448,Naive,Cluster 1
767,-0.976054967555599,Naive,Cluster 1
768,-1.1618958851664,Naive,Cluster 1
769,-1.04807031741822,Naive,Cluster 1
770,-0.839921266234515,Naive,Cluster 1
771,-1.01631241451838,Naive,Cluster 1
772,-1.13512531123005,Naive,Cluster 1
773,-0.917180965874421,Naive,Cluster 1
774,-1.00612259295382,Naive,Cluster 1
775,-0.864196817075121,Naive,Cluster 1
776,-1.15993913645935,Naive,Cluster 1
777,-1.10271424604816,Naive,Cluster 1
778,-1.04500989216699,Naive,Cluster 1
779,-1.14986612237002,Naive,Cluster 1
780,-1.11040979690795,Naive,Cluster 1
781,-1.0561515682536,Naive,Cluster 1
782,-1.24723108134434,Naive,Cluster 1
783,-1.05623861025133,Naive,Cluster 1
784,-1.24451480798278,Naive,Cluster 1
785,-0.882326733821416,Naive,Cluster 1
786,-0.647617484407029,Naive,Cluster 1
787,-0.794475734823285,Naive,Cluster 1
788,-0.691455339187563,Naive,Cluster 1
789,-0.811063878991397,Naive,Cluster 1
790,-0.183983823414731,Naive,Cluster 1
791,0.258286873113052,Naive,Cluster 1
792,-0.51171795212856,Naive,Cluster 1
793,-0.941673168745971,Naive,Cluster 1
794,-0.576033167214463,Naive,Cluster 1
795,-0.292332395075281,Naive,Cluster 1
796,-1.11532324686028,Naive,Cluster 1
797,-0.715145292735431,Naive,Cluster 1
798,-0.148696497512201,Naive,Cluster 1
799,-0.772020546251712,Naive,Cluster 1
800,-0.751309558828632,Naive,Cluster 1
801,-1.1623068826613,Naive,Cluster 1
802,-1.34304897375321,Naive,Cluster 1
803,-1.01554228702691,Naive,Cluster 1
804,-0.45099477712127,Naive,Cluster 1
805,-0.355223683085636,Naive,Cluster 1
806,-1.1316801173264,Naive,Cluster 1
807,-0.928459655175338,Naive,Cluster 1
808,-0.866660543399884,Naive,Cluster 1
809,-0.702918095620896,Naive,Cluster 1
810,-1.11361593085358,Naive,Cluster 1
811,-1.02013820340094,Naive,Cluster 1
812,-0.408559941538868,Naive,Cluster 1
813,-0.752975024753936,Naive,Cluster 1
814,-0.303304896765436,Naive,Cluster 1
815,-0.220058112501822,Naive,Cluster 1
816,-0.804032172704591,Naive,Cluster 1
817,-0.417388426455118,Naive,Cluster 1
818,0.00152334744856027,Naive,Cluster 1
819,-0.803343556390666,Naive,Cluster 1
820,-0.18022493038356,Naive,Cluster 1
821,-0.735208941394466,Naive,Cluster 1
822,-1.08829567783634,Naive,Cluster 1
823,-0.957395066974208,Naive,Cluster 1
824,-1.08327674464301,Naive,Cluster 1
825,-1.21821982610627,Naive,Cluster 1
826,-1.05575555044519,Naive,Cluster 1
827,-0.832373812661185,Naive,Cluster 1
828,-1.2639752370968,Naive,Cluster 1
829,-1.37253428772407,Naive,Cluster 1
830,-0.987122759554619,Naive,Cluster 1
831,-1.27561515175206,Naive,Cluster 1
832,-1.42698448496976,Naive,Cluster 1
833,-0.742043268726293,Naive,Cluster 1
834,-0.737990046040689,Naive,Cluster 1
835,-0.761169993565279,Naive,Cluster 1
836,-0.825323356835266,Naive,Cluster 1
837,-0.934395866541126,Naive,Cluster 1
838,-1.2710610236331,Naive,Cluster 1
839,-0.969115167163529,Naive,Cluster 1
840,0.0114302907352089,Naive,Cluster 1
841,-1.1117579492008,Naive,Cluster 1
842,-0.700037554899973,Naive,Cluster 1
843,-1.11189308645738,Naive,Cluster 1
844,-0.528435314437938,Naive,Cluster 1
845,-1.15439178513359,Naive,Cluster 1
846,-1.2190679119443,Naive,Cluster 1
847,-0.697224771003962,Naive,Cluster 1
848,-0.362322241357487,Naive,Cluster 1
849,-1.13064970124967,Naive,Cluster 1
850,-1.25183875266546,Naive,Cluster 1
851,-0.749544794233608,Naive,Cluster 1
852,-0.580754675112809,Naive,Cluster 1
853,-1.4452488829896,Naive,Cluster 1
854,-1.12129302344218,Naive,Cluster 1
855,-0.972858825849249,Naive,Cluster 1
856,-0.938871329381461,Naive,Cluster 1
857,-1.11360180052701,Naive,Cluster 1
858,-0.979359372391249,Naive,Cluster 1
859,-1.29687489531289,Naive,Cluster 1
860,-1.07033508488699,Naive,Cluster 1
861,-0.466326576384582,Naive,Cluster 1
862,-0.883437989018561,Naive,Cluster 1
863,-1.00245113579514,Naive,Cluster 1
864,-0.773383243834023,Naive,Cluster 1
865,-0.578319948239587,Naive,Cluster 1
866,-0.817168733068829,Naive,Cluster 1
867,-0.903069208128482,Naive,Cluster 1
868,-1.0840897219176,Naive,Cluster 1
869,-1.12166376271129,Naive,Cluster 1
870,-1.17373387398375,Naive,Cluster 1
871,-1.09252059066872,Naive,Cluster 1
872,-0.57009282343581,Naive,Cluster 1
873,-0.986066168869512,Naive,Cluster 1
874,-1.24320807649391,Naive,Cluster 1
875,-1.29894846278353,Naive,Cluster 1
876,-1.2158778176795,Naive,Cluster 1
877,-1.20911380014902,Naive,Cluster 1
878,-1.21246389220646,Naive,Cluster 1
879,-1.18483794701986,Naive,Cluster 1
880,-1.1689060073544,Naive,Cluster 1
881,-1.14949742913396,Naive,Cluster 1
882,-1.07903382342623,Naive,Cluster 1
883,-0.980759571968193,Naive,Cluster 1
884,-0.517659413912216,Naive,Cluster 1
885,-1.17669287628972,Naive,Cluster 1
886,-0.678054060269886,Naive,Cluster 1
887,-0.764472645829597,Naive,Cluster 1
888,-0.695255818488358,Naive,Cluster 1
889,-1.0864032175754,Naive,Cluster 1
890,-0.719790540416287,Naive,Cluster 1
891,-1.35502436240797,Naive,Cluster 1
892,0.47285823596148,Naive,Cluster 1
893,-0.387650367656998,Naive,Cluster 1
894,-0.969596636468203,Naive,Cluster 1
895,-1.09956778694138,Naive,Cluster 1
896,-0.186614054152097,Naive,Cluster 1
897,-0.853433722312665,Naive,Cluster 1
898,-1.22659383007724,Naive,Cluster 1
899,-0.531276475435371,Naive,Cluster 1
900,-1.11118664636871,Naive,Cluster 1
901,-1.02051265556582,Naive,Cluster 1
902,-0.910283145807468,Naive,Cluster 1
903,-0.949946718074071,Naive,Cluster 1
904,-0.898509256557501,Naive,Cluster 1
905,-1.14848800421137,Naive,Cluster 1
906,-0.479356259793771,Naive,Cluster 1
907,-1.22525728472194,Naive,Cluster 1
908,-1.33640014742643,Naive,Cluster 1
909,-1.07912844381845,Naive,Cluster 1
910,-0.985516484131135,Naive,Cluster 1
911,-1.12703529194372,Naive,Cluster 1
912,-1.16628325621918,Naive,Cluster 1
913,-1.13241594158771,Naive,Cluster 1
914,-1.20383958263241,Naive,Cluster 1
915,-1.32511710365243,Naive,Cluster 1
916,-1.03349110538765,Naive,Cluster 1
917,-0.725111344741318,Naive,Cluster 1
918,-1.27388091540608,Naive,Cluster 1
919,-1.15693426159579,Naive,Cluster 1
920,-1.19687408083607,Naive,Cluster 1
921,-1.2337341612888,Naive,Cluster 1
922,-1.38577643975383,Naive,Cluster 1
923,-1.18555015810966,Naive,Cluster 1
924,-1.32716614706123,Naive,Cluster 1
925,-1.22993789380569,Naive,Cluster 1
926,-0.395312088632801,Naive,Cluster 1
927,-1.34931470215261,Naive,Cluster 1
928,-0.960529674455315,Naive,Cluster 1
929,-1.05476143797376,Naive,Cluster 1
930,-1.20244704350202,Naive,Cluster 1
931,-0.572599650526392,Naive,Cluster 1
932,-0.800707101338623,Naive,Cluster 1
933,-0.82820750545541,Naive,Cluster 1
934,-1.21409686569828,Naive,Cluster 1
935,-1.22170199265226,Naive,Cluster 1
936,-0.592658980532032,Naive,Cluster 1
937,0.148029088076951,Naive,Cluster 1
938,-1.09621819430645,Naive,Cluster 1
939,-1.03225735184206,Naive,Cluster 1
940,-1.15879332452757,Naive,Cluster 1
941,-1.25391008429202,Naive,Cluster 1
942,-1.00209469554889,Naive,Cluster 1
943,-1.26464771179295,Naive,Cluster 1
944,-1.04406336873896,Naive,Cluster 1
945,-1.16105061153025,Naive,Cluster 1
946,-1.10300545386666,Naive,Cluster 1
947,-1.32635990057867,Naive,Cluster 1
948,-0.768316811590916,Naive,Cluster 1
949,-0.594650961549726,Naive,Cluster 1
950,-0.749307806880847,Naive,Cluster 1
951,-1.00769860808732,Naive,Cluster 1
952,-1.20484628971151,Naive,Cluster 1
953,-1.1965394105694,Naive,Cluster 1
954,-0.923927278935431,Naive,Cluster 1
955,-1.2380305220653,Naive,Cluster 1
956,-1.51653088844513,Naive,Cluster 1
957,-1.16279470922814,Naive,Cluster 1
958,-0.856038637854992,Naive,Cluster 1
959,-1.10404702180131,Naive,Cluster 1
960,-0.914324167647743,Naive,Cluster 1
961,-1.39981173112219,Naive,Cluster 1
962,-0.998767745964944,Naive,Cluster 1
963,-1.16183334183741,Naive,Cluster 1
964,-1.13786288936107,Naive,Cluster 1
965,-1.15544357141652,Naive,Cluster 1
966,-1.30952529920764,Naive,Cluster 1
967,-1.13285285703475,Naive,Cluster 1
968,-0.755928021208916,Naive,Cluster 1
969,-0.880931186266835,Naive,Cluster 1
970,-0.658493416221938,Naive,Cluster 1
971,-0.705691685434026,Naive,Cluster 1
972,-0.683666049884677,Naive,Cluster 1
973,-1.12179000655813,Naive,Cluster 1
974,-0.986468751479925,Naive,Cluster 1
975,-0.858492032356475,Naive,Cluster 1
976,-1.09574817923806,Naive,Cluster 1
977,-1.02758017635701,Naive,Cluster 1
978,-0.635238827036259,Naive,Cluster 1
979,-0.457743322509863,Naive,Cluster 1
980,-0.344870210867351,Naive,Cluster 1
981,0.740641121467689,Naive,Cluster 1
982,-0.534161092906187,Naive,Cluster 1
983,-0.893222327708871,Naive,Cluster 1
984,-0.580708357558124,Naive,Cluster 1
985,-0.589487114563428,Naive,Cluster 1
986,-0.417539736957709,Naive,Cluster 1
987,-1.00380510146821,Naive,Cluster 1
988,-0.680423044718817,Naive,Cluster 1
989,-0.857829450592672,Naive,Cluster 1
990,-0.641684464120089,Naive,Cluster 1
991,-0.721506095881181,Naive,Cluster 1
992,-1.0054303715826,Naive,Cluster 1
993,-1.22711761509134,Naive,Cluster 1
994,-1.28192592489518,Naive,Cluster 1
995,-0.820385943808864,Naive,Cluster 1
996,-1.03514844640574,Naive,Cluster 1
997,-0.866419260620365,Naive,Cluster 1
998,-0.314582381789405,Naive,Cluster 1
999,-0.939634948019838,Naive,Cluster 1
1000,-1.07943055634297,Naive,Cluster 1
1001,-0.0390768702690204,Naive,Cluster 1
1002,-1.02355342474468,Naive,Cluster 1
1003,-1.14893213412079,Naive,Cluster 1
1004,-1.05802271850234,Naive,Cluster 1
1005,-0.527632027003864,Naive,Cluster 1
1006,-1.19613993982837,Naive,Cluster 1
1007,-0.396045976116405,Naive,Cluster 1
1008,-1.05400632959507,Naive,Cluster 1
1009,-0.998082774031827,Naive,Cluster 1
1010,-1.0499093336286,Naive,Cluster 1
1011,-0.970714006346618,Naive,Cluster 1
1012,-1.12195250865385,Naive,Cluster 1
1013,-1.08992218277064,Naive,Cluster 1
1014,-1.21008322153912,Naive,Cluster 1
1015,-1.14619468377373,Naive,Cluster 1
1016,-1.33156980151384,Naive,Cluster 1
1017,-1.17733967175833,Naive,Cluster 1
1018,-1.10164998192453,Naive,Cluster 1
1019,-1.17226191865352,Naive,Cluster 1
1020,-1.0689915199458,Naive,Cluster 1
1021,-0.879401382349198,Naive,Cluster 1
1022,-1.63046058907152,Naive,Cluster 1
1023,-0.493203688156842,Naive,Cluster 1
1024,-1.11410819495539,Naive,Cluster 1
1025,-1.16577127416107,Naive,Cluster 1
1026,-1.4782079199781,Naive,Cluster 1
1027,-1.28497711970367,Naive,Cluster 1
1028,-1.18142761155609,Naive,Cluster 1
1029,-1.32708979095421,Naive,Cluster 1
1030,-0.828082488210764,Naive,Cluster 1
1031,-1.06738182620517,Naive,Cluster 1
1032,-1.08697444239633,Naive,Cluster 1
1033,-1.33145980066833,Naive,Cluster 1
1034,-1.75890161896814,Naive,Cluster 1
1035,-0.784759094606573,Naive,Cluster 1
1036,-1.63057265988345,Naive,Cluster 1
1037,-1.10038085930125,Naive,Cluster 1
1038,-1.20091299789397,Naive,Cluster 1
1039,-0.988841425026995,Naive,Cluster 1
1040,-1.16690964623918,Naive,Cluster 1
1041,-1.02752836141408,Naive,Cluster 1
1042,-0.862526198591562,Naive,Cluster 1
1043,-0.785920372597553,Naive,Cluster 1
1044,-1.02902777352801,Naive,Cluster 1
1045,-0.978646245126686,Naive,Cluster 1
1046,-0.894223409568691,Naive,Cluster 1
1047,-1.08287979767615,Naive,Cluster 1
1048,-1.13260876776588,Naive,Cluster 1
1049,-1.01189046380872,Naive,Cluster 1
1050,-1.06800006145954,Naive,Cluster 1
1051,-1.14234253135542,Naive,Cluster 1
1052,-1.11215046131556,Naive,Cluster 1
1053,-1.17113338100639,Naive,Cluster 1
1054,-0.76396072822716,Naive,Cluster 1
1055,-0.279670547006905,Naive,Cluster 1
1056,-0.397535981905539,Naive,Cluster 1
1057,0.0400934537390557,Naive,Cluster 1
1058,-1.0864713938037,Naive,Cluster 1
1059,-0.779839020539087,Naive,Cluster 1
1060,-0.0708261772512593,Naive,Cluster 1
1061,-1.20615496853903,Naive,Cluster 1
1062,-0.846046516511669,Naive,Cluster 1
1063,-1.15404293083696,Naive,Cluster 1
1064,-0.948893031258507,Naive,Cluster 1
1065,-1.0433503546911,Naive,Cluster 1
1066,-1.23374227690937,Naive,Cluster 1
1067,-1.38051977583186,Naive,Cluster 1
1068,-1.22981062831868,Naive,Cluster 1
1069,-1.18827465376882,Naive,Cluster 1
1070,-1.15117276639808,Naive,Cluster 1
1071,-1.2169719429404,Naive,Cluster 1
1072,-1.03654501291884,Naive,Cluster 1
1073,-1.13222867571918,Naive,Cluster 1
1074,-1.31573095023726,Naive,Cluster 1
1075,-1.0391536977132,Naive,Cluster 1
1076,-1.08355437524258,Naive,Cluster 1
1077,-1.01543548014104,Naive,Cluster 1
1078,-0.966740633698202,Naive,Cluster 1
1079,-0.880598108966704,Naive,Cluster 1
1080,-1.06473554404571,Naive,Cluster 1
1081,-0.74871750933559,Naive,Cluster 1
1082,-0.970031526286202,Naive,Cluster 1
1083,-0.540671960096639,Naive,Cluster 1
1084,-1.17786153422982,Naive,Cluster 1
1085,-1.28333681392721,Naive,Cluster 1
1086,-1.36613020603205,Naive,Cluster 1
1087,-0.916697521601339,Naive,Cluster 1
1088,-1.08387694799942,Naive,Cluster 1
1089,-1.26233338722105,Naive,Cluster 1
1090,-0.926802832053738,Naive,Cluster 1
1091,-1.38361498454513,Naive,Cluster 1
1092,-1.14475522331546,Naive,Cluster 1
1093,-1.11768162317766,Naive,Cluster 1
1094,-0.987477693245184,Naive,Cluster 1
1095,-0.977218432395257,Naive,Cluster 1
1096,-1.13373504048176,Naive,Cluster 1
1097,-1.33280805303329,Naive,Cluster 1
1098,-0.628227326149798,Naive,Cluster 1
1099,-1.39466486053914,Naive,Cluster 1
1100,-0.949938029041815,Naive,Cluster 1
1101,-1.38849891511623,Naive,Cluster 1
1102,-1.01191146790309,Naive,Cluster 1
1103,-0.750235213400695,Naive,Cluster 1
1104,-1.06409871824917,Naive,Cluster 1
1105,-0.826679996325369,Naive,Cluster 1
1106,-1.19361574710078,Naive,Cluster 1
1107,-0.660413954195642,Naive,Cluster 1
1108,-0.867720559099064,Naive,Cluster 1
1109,-0.3465286703335,Naive,Cluster 1
1110,-1.20014431823605,Naive,Cluster 1
1111,-0.967281538574389,Naive,Cluster 1
1112,-0.879978567483107,Naive,Cluster 1
1113,-1.12254302402117,Naive,Cluster 1
1114,-1.02941038207744,Naive,Cluster 1
1115,-0.680246246291692,Naive,Cluster 1
1116,0.342147786787965,Naive,Cluster 1
1117,-0.961017770288809,Naive,Cluster 1
1118,-1.14621946844507,Naive,Cluster 1
1119,-0.906034299815463,Naive,Cluster 1
1120,-0.849048814826626,Naive,Cluster 1
1121,-0.413399131276285,Naive,Cluster 1
1122,-1.11750306761223,Naive,Cluster 1
1123,-1.23951306379219,Naive,Cluster 1
1124,-1.15462130121889,Naive,Cluster 1
1125,-1.19916361808038,Naive,Cluster 1
1126,-1.14919791566919,Naive,Cluster 1
1127,-1.00027009721057,Naive,Cluster 1
1128,-0.894099115388053,Naive,Cluster 1
1129,-1.29797523210478,Naive,Cluster 1
1130,-0.992041505758107,Naive,Cluster 1
1131,-0.830419316783728,Naive,Cluster 1
1132,-1.18604614050948,Naive,Cluster 1
1133,-1.02215909794315,Naive,Cluster 1
1134,-1.16249836682207,Naive,Cluster 1
1135,-0.671364101944582,Naive,Cluster 1
1136,-0.781700594595254,Naive,Cluster 1
1137,-1.12907493626496,Naive,Cluster 1
1138,-0.988523626453035,Naive,Cluster 1
1139,-0.867113714038643,Naive,Cluster 1
1140,-0.79690984099836,Naive,Cluster 1
1141,-1.08521942108157,Naive,Cluster 1
1142,-0.380973613650685,Naive,Cluster 1
1143,-0.68980157288327,Naive,Cluster 1
1144,-0.678127978145757,Naive,Cluster 1
1145,-1.04370785630458,Naive,Cluster 1
1146,-1.06687463882959,Naive,Cluster 1
1147,-1.02672218114718,Naive,Cluster 1
1148,-1.06867828460711,Naive,Cluster 1
1149,-0.799993792551783,Naive,Cluster 1
1150,-0.80889372571549,Naive,Cluster 1
1151,-0.909251430934178,Naive,Cluster 1
1152,-1.11939895606956,Naive,Cluster 1
1153,-1.14406091187923,Naive,Cluster 1
1154,-1.09925249088713,Naive,Cluster 1
1155,-0.967833667401499,Naive,Cluster 1
1156,-0.960382632413806,Naive,Cluster 1
1157,-1.17738053286022,Naive,Cluster 1
1158,-0.973318858945869,Naive,Cluster 1
1159,-1.17178268127331,Naive,Cluster 1
1160,-1.03115468963702,Naive,Cluster 1
1161,-1.31385386645406,Naive,Cluster 1
1162,-1.06604348242738,NPP_B,Cluster 1
1163,-1.13761743155861,NPP_B,Cluster 1
1164,-0.864929688310582,NPP_B,Cluster 1
1165,-1.08882341937904,NPP_B,Cluster 1
1166,-1.36436676229072,NPP_B,Cluster 1
1167,-1.03509130465058,NPP_B,Cluster 1
1168,-1.2239458441674,NPP_B,Cluster 1
1169,-1.12989999490112,NPP_B,Cluster 1
1170,-1.69478372240217,NPP_B,Cluster 1
1171,-0.969193919823826,NPP_B,Cluster 1
1172,-1.09635288498359,NPP_B,Cluster 1
